country,iso2c,iso3c,year,gdp,status,lastupdated,region,capital,longitude,latitude,income,lending
Central African Republic,CF,CAF,1967,163820538.867947,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1966,157930041.875883,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1965,150574816.300764,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1964,142025069.461676,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1963,129379097.888958,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1962,124482748.937917,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1961,123134584.467673,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central African Republic,CF,CAF,1960,112155598.949571,,2022-12-22,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
Central Europe and the Baltics,B8,CEB,1980,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1979,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1977,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1976,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1978,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1973,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1986,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1985,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1974,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2021,1901935313869.67,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2020,1664902507747.84,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2019,1675083820501.22,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2018,1649466156164.77,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1966,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2017,1461462997744.97,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2016,1316465869392.3,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1975,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2014,1462687483688.63,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2013,1416961929448.89,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1972,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1987,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2010,1318304829758.37,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1984,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1983,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1982,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1981,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1993,274064664920.23,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1965,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1964,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2015,1292823477883.11,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1962,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1961,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2012,1359030050594.38,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2011,1455318278974.07,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2000,428275378877.533,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2009,1291091757413.16,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2008,1533142323271.79,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2007,1266891740290.63,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2006,1002944446030.06,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1968,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1992,259918752603.516,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1991,242683324226.932,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1963,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2004,763250806102.138,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1990,256288070611.516,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1989,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1988,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2001,468810933850.137,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1999,434923909421.912,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1971,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1970,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1969,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1995,393279572380.394,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1967,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2002,528403662973.913,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2005,886879187178.938,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1996,416051955747.426,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,2003,634159571510.152,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1998,448739085358.769,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1960,NA,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1994,310888974011.872,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Central Europe and the Baltics,B8,CEB,1997,410025564378.611,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Chad,TD,TCD,2021,11779980801.7843,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2020,10715396135.4168,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2019,11314951342.7807,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2018,11239167048.4916,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2017,10000395242.1457,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2016,10097778353.7651,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2015,10950392219.9104,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2014,13940768065.6063,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2013,12953535495.8781,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2012,12367363677.6199,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2011,12172309522.6171,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2010,10668102734.8132,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2009,9290728773.35723,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2008,10393834720.852,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2007,8650138068.63161,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2006,7428701809.40597,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2005,6649307057.03314,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2004,4422855929.21428,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2003,2742815194.54993,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2002,1997005786.54118,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2001,1710843360.64955,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,2000,1388506726.62093,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1999,1534673583.2487,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1998,1744794457.276,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1997,1544689502.82472,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1996,1607345450.04578,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1995,1445919969.89272,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1994,1179837954.72193,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1993,1463251055.40068,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1992,1881847676.80752,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1991,1877138041.64308,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1990,1738605558.08241,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1989,1433686309.82699,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1988,1482597298.88419,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1987,1163426850.65596,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1986,1067828247.24964,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1985,1033069709.99875,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1984,919103735.318714,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1983,832415805.966375,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1982,834369860.424753,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1981,876937559.726006,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1980,1033002401.84844,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1979,1004316495.12298,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1978,1113920122.63186,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1977,935360466.338452,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1976,866044961.037694,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1975,864602103.307992,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1974,652532796.060739,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1973,647199482.837353,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1972,585427545.729752,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1971,501866730.713995,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1970,469266736.599744,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1969,471635620.926608,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1968,453980096.648819,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1967,449826322.997449,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1966,432794922.455607,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1965,416926302.959596,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1964,392247517.600415,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1963,371767002.650081,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1962,357635713.871813,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1961,333975338.83416,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Chad,TD,TCD,1960,313582729.426485,,2022-12-22,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
Channel Islands,JG,CHI,2021,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2020,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2019,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2018,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2017,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2016,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2015,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2014,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2013,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2012,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2011,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2010,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2009,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2008,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2007,11515258634.0085,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2006,9676410337.59329,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2005,8827299477.20007,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2004,8553956571.09378,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2003,7332574115.57254,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2002,6663436031.24708,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2001,6233310060.38969,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,2000,6439403014.0037,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1999,6263177944.41707,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1998,5945445051.30899,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1997,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1996,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1995,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1994,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1993,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1992,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1991,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1990,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1989,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1988,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1987,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1986,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1985,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1984,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1983,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1982,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1981,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1980,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1979,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1978,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1977,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1976,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1975,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1974,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1973,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1972,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1971,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1970,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1969,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1968,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1967,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1966,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1965,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1964,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1963,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1962,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1961,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Channel Islands,JG,CHI,1960,NA,,2022-12-22,Europe & Central Asia,,,,High income,Not classified
Chile,CL,CHL,2021,317058508651.76,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2020,252727193710.018,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2019,278584733103.01,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2018,295402652037.155,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2017,276364933679.626,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2016,249298719723.108,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2015,242496649874.236,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2014,259405202008.001,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2013,277239461340.404,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2012,267175872540.066,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2011,251224856981.294,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2010,217105420016.533,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2009,171412642047.328,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2008,179663403196.985,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2007,172565850839.158,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2006,153840051814.059,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2005,122314960843.922,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2004,99079230169.6389,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2003,76507577234.5965,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2002,70294892400.0639,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2001,71517080040.6338,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,2000,78249883995.6255,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1999,75596103237.1555,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1998,81995304456.1038,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1997,85728899954.449,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1996,78574385335.5811,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1995,73447063319.3034,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1994,57008425295.8256,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1993,49297773130.1185,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1992,45964327558.8836,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1991,37834793730.3133,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1990,33113887818.957,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1989,29885685142.9107,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1988,26040229793.0697,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1987,22255407684.6999,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1986,18891048818.7425,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1985,17702885393.5099,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1984,19622527479.6913,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1983,20355959237.2128,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1982,25325893205.657,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1981,34509878043.5897,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
Chile,CL,CHL,1980,29036709871.7949,,2022-12-22,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
